Region,Division,District,SchoolID,School.Name,Street.Address,Province,Municipality,Legislative.District,Barangay
Region X,Misamis Oriental,Talisayan,500998,Sibantang IS,Sibantang,MISAMIS ORIENTAL,TALISAYAN,1st District,SIBANTANG
Region X,Misamis Oriental,Talisayan,501035,Macopa IS,"Purok 4, Macopa",MISAMIS ORIENTAL,TALISAYAN,1st District,MACOPA
Region X,Misamis Oriental,Villanueva,127899,Balacanas ES,Balacanas,MISAMIS ORIENTAL,VILLANUEVA,2nd District,BALACANAS
Region X,Misamis Oriental,Villanueva,127900,Dayawan ES,Dayawan,MISAMIS ORIENTAL,VILLANUEVA,2nd District,DAYAWAN
Region X,Misamis Oriental,Villanueva,127901,Don F. Jacinto ES,San Roque Village Dayawan,MISAMIS ORIENTAL,VILLANUEVA,2nd District,DAYAWAN
Region X,Misamis Oriental,Villanueva,127902,Kalingagan ES,"Imelda, Villanueva Imelda",MISAMIS ORIENTAL,VILLANUEVA,2nd District,IMELDA
Region X,Misamis Oriental,Villanueva,127904,Kirahon ES,"Kirahon, San Martin",MISAMIS ORIENTAL,VILLANUEVA,2nd District,SAN MARTIN
Region X,Misamis Oriental,Villanueva,127905,Looc ES,Looc,MISAMIS ORIENTAL,VILLANUEVA,2nd District,LOOC
Region X,Misamis Oriental,Villanueva,127907,Nangka ES,Nangka Imelda,MISAMIS ORIENTAL,VILLANUEVA,2nd District,IMELDA
Region X,Misamis Oriental,Villanueva,127909,VN Chavez MCS,POBLACION 2,MISAMIS ORIENTAL,VILLANUEVA,2nd District,POBLACION 2
Region X,Misamis Oriental,Villanueva,304074,Kalingagan NHS,Imelda,MISAMIS ORIENTAL,VILLANUEVA,2nd District,IMELDA
Region X,Misamis Oriental,Villanueva,304103,Villanueva NHS,"Looc, Villanueva Misamis Oriental",MISAMIS ORIENTAL,VILLANUEVA,2nd District,LOOC
Region X,Misamis Oriental,Villanueva,315315,Tambobong-Balacanas NHS,Tambobong Balacanas,MISAMIS ORIENTAL,VILLANUEVA,2nd District,TAMBOBONG
Region X,Misamis Oriental,Villanueva,341232,Villanueva Senior High School,"San Martin, Villanueva, MisOr",MISAMIS ORIENTAL,VILLANUEVA,2nd District,SAN MARTIN
Region X,Misamis Oriental,Villanueva,501000,Kimaya IS,Purok 2 Kimaya Villanueva Misamis Oriental,MISAMIS ORIENTAL,VILLANUEVA,2nd District,KIMAYA
Region X,Misamis Oriental,Villanueva,501001,Lukong IS,"Lukong, Dayawan",MISAMIS ORIENTAL,VILLANUEVA,2nd District,DAYAWAN
Region X,Misamis Oriental,Villanueva,501251,San Martin IS,San Martin San Martin,MISAMIS ORIENTAL,VILLANUEVA,2nd District,SAN MARTIN
Region X,Misamis Oriental,Laguindingan,127910,Aromahon ES,PUROK 3,MISAMIS ORIENTAL,LAGUINDINGAN,2nd District,AROMAHON
Region X,Misamis Oriental,Laguindingan,127911,Gasi ES,GASI,MISAMIS ORIENTAL,LAGUINDINGAN,2nd District,GASI
Region X,Misamis Oriental,Laguindingan,127912,Kibaghot ES,"Zone 3, Kibaghot",MISAMIS ORIENTAL,LAGUINDINGAN,2nd District,KIBAGHOT
Region X,Misamis Oriental,Laguindingan,127913,Laguindingan CS,Zone 3 Poblacion,MISAMIS ORIENTAL,LAGUINDINGAN,2nd District,POBLACION
Region X,Misamis Oriental,Laguindingan,127914,Lapad ES,"Zone 3, Malacabac Lapad",MISAMIS ORIENTAL,LAGUINDINGAN,2nd District,LAPAD
Region X,Misamis Oriental,Laguindingan,127915,Liberty ES,Purok 1 Liberty,MISAMIS ORIENTAL,LAGUINDINGAN,2nd District,LIBERTY
Region X,Misamis Oriental,Laguindingan,127917,Moog ES,Purok 2 Moog,MISAMIS ORIENTAL,LAGUINDINGAN,2nd District,MOOG
Region X,Misamis Oriental,Laguindingan,127918,Sambulawan ES,Purok 4 Sambulawan,MISAMIS ORIENTAL,LAGUINDINGAN,2nd District,SAMBULAWAN
Region X,Misamis Oriental,Laguindingan,127919,Sinai ES,Sinai,MISAMIS ORIENTAL,LAGUINDINGAN,2nd District,SINAI
Region X,Misamis Oriental,Laguindingan,304075,Kibaghot NHS,"Zone 3, Kibaghot",MISAMIS ORIENTAL,LAGUINDINGAN,2nd District,KIBAGHOT
Region X,Misamis Oriental,Laguindingan,304078,Laguindingan NHS,"Zone 3, Poblacion",MISAMIS ORIENTAL,LAGUINDINGAN,2nd District,POBLACION
Region X,Misamis Oriental,Laguindingan,501318,Tubajon IS,"Zone 2, Poblacion Tubajon",MISAMIS ORIENTAL,LAGUINDINGAN,2nd District,TUBAJON
Region X,Misamis Oriental,Laguindingan,501320,Mauswagon IS,"Purok 2, Mauswagon",MISAMIS ORIENTAL,LAGUINDINGAN,2nd District,MAUSWAGON
Region X,Misamis Oriental,Lugait,127921,Aya-Aya ES,"Aya-Aya,Lugait, Misamis Oriental",MISAMIS ORIENTAL,LUGAIT,2nd District,AYA-AYA
Region X,Misamis Oriental,Lugait,127922,Biga ES,Purok 1 Biga,MISAMIS ORIENTAL,LUGAIT,2nd District,BIGA
Region X,Misamis Oriental,Lugait,127923,Betahon ES,Purok 7 Betahon,MISAMIS ORIENTAL,LUGAIT,2nd District,BETAHON
Region X,Misamis Oriental,Lugait,127924,Kalangahan ES,Purok Mahayahay Kalangahan,MISAMIS ORIENTAL,LUGAIT,2nd District,CALANGAHAN
Region X,Misamis Oriental,Lugait,127925,Kaluknayan ES,Purok II Kaluknayan,MISAMIS ORIENTAL,LUGAIT,2nd District,KALUKNAYAN
Region X,Misamis Oriental,Lugait,127926,Lugait CS,"Purol Rizal, Poblacion, Lugait, Misamis Or. Poblacion",MISAMIS ORIENTAL,LUGAIT,2nd District,POBLACION
Region X,Misamis Oriental,Lugait,304082,Lugait NHS,Purok Rizal Poblacion,MISAMIS ORIENTAL,LUGAIT,2nd District,POBLACION
Region X,Misamis Oriental,Lugait,360847,Lugait Senior High School,Purok Mabini,MISAMIS ORIENTAL,LUGAIT,2nd District,POBLACION
Region X,Misamis Oriental,Lugait,501043,Talacogon IS,Talacogon,MISAMIS ORIENTAL,LUGAIT,2nd District,LOWER TALACOGON
Region X,Misamis Oriental,Naawan,127928,Don Pedro ES,"Don Pedro, Naawan, Misamis Oriental Don Pedro",MISAMIS ORIENTAL,NAAWAN,2nd District,DON PEDRO
Region X,Misamis Oriental,Naawan,127929,Linangkayan ES,"Linangkayan, Naawan, Misamis Oriental Linangkayan",MISAMIS ORIENTAL,NAAWAN,2nd District,LINANGKAYAN
Region X,Misamis Oriental,Naawan,127931,Macabagla ES,"11 Macabagla, Mat-I",MISAMIS ORIENTAL,NAAWAN,2nd District,MAT-I
Region X,Misamis Oriental,Naawan,127932,Mapulog ES,Purok I Mapulog,MISAMIS ORIENTAL,NAAWAN,2nd District,MAPULOG
Region X,Misamis Oriental,Naawan,127933,Maputi ES,"P-2 Maputi, Naawan Mis. Or.",MISAMIS ORIENTAL,NAAWAN,2nd District,MAPUTI
Region X,Misamis Oriental,Naawan,127934,Mat-I ES,"Mat  i Naawan, Mis. Or. Mat-I",MISAMIS ORIENTAL,NAAWAN,2nd District,MAT-I
Region X,Misamis Oriental,Naawan,127935,Naawan CS,"Purok 2, Paulino Ong Street Poblacion",MISAMIS ORIENTAL,NAAWAN,2nd District,POBLACION
Region X,Misamis Oriental,Naawan,127936,Pasagdihon ES,Purok 3 Pasagdihon Tagbalogo,MISAMIS ORIENTAL,NAAWAN,2nd District,TAGBALOGO
Region X,Misamis Oriental,Naawan,127937,Patag ES,Purok 3 Patag,MISAMIS ORIENTAL,NAAWAN,2nd District,PATAG
Region X,Misamis Oriental,Naawan,127938,Tagbalogo ES,Tagbalogo,MISAMIS ORIENTAL,NAAWAN,2nd District,TAGBALOGO
Region X,Misamis Oriental,Naawan,127939,Tuboran ES,Tuboran,MISAMIS ORIENTAL,NAAWAN,2nd District,TUBORAN
Region X,Misamis Oriental,Naawan,304088,Mat-i (Naawan) NHS,Purok 1B Mat-i,MISAMIS ORIENTAL,NAAWAN,2nd District,MAT-I
Region X,Misamis Oriental,Naawan,315303,Naawan NHS,Simanok Linangkayan,MISAMIS ORIENTAL,NAAWAN,2nd District,LINANGKAYAN
Region X,Misamis Oriental,Naawan,341230,Maputi SHS,Purok 1 Maputi,MISAMIS ORIENTAL,NAAWAN,2nd District,MAPUTI
Region X,Misamis Oriental,Naawan,501160,Lubilan IS,"Lubilan, Naawan, Misamis Oriental Lubilan",MISAMIS ORIENTAL,NAAWAN,2nd District,LUBILAN
Region X,Misamis Oriental,Balingasag South (Balingasag District),127600,Bagaay ES,Bagaay,MISAMIS ORIENTAL,BALINGASAG,1st District,BALIWAGAN
Region X,Misamis Oriental,Balingasag South (Balingasag District),127603,Baliwagan CS,"National Highway, Baliwagan",MISAMIS ORIENTAL,BALINGASAG,1st District,BALIWAGAN
Region X,Misamis Oriental,Balingasag South (Balingasag District),127604,Binitinan ES,Purok 2,MISAMIS ORIENTAL,BALINGASAG,1st District,BINITINAN
Region X,Misamis Oriental,Balingasag South (Balingasag District),127605,Blanco ES,Purok 1,MISAMIS ORIENTAL,BALINGASAG,1st District,BLANCO
Region X,Misamis Oriental,Balingasag South (Balingasag District),127608,Camuayan ES,Camuayan,MISAMIS ORIENTAL,BALINGASAG,1st District,CAMUAYAN
Region X,Misamis Oriental,Balingasag South (Balingasag District),127610,Dansuli ES,Dansuli,MISAMIS ORIENTAL,BALINGASAG,1st District,DANSULI
Region X,Misamis Oriental,Balingasag South (Balingasag District),127611,Dumarait ES,Dumarait,MISAMIS ORIENTAL,BALINGASAG,1st District,DUMARAIT
Region X,Misamis Oriental,Balingasag South (Balingasag District),127612,Gumpot ES,"Gumpot, Linabu, Balingasag, Mis. Or.",MISAMIS ORIENTAL,BALINGASAG,1st District,LINABU
Region X,Misamis Oriental,Balingasag South (Balingasag District),127613,Hermano ES,Hermano,MISAMIS ORIENTAL,BALINGASAG,1st District,HERMANO
Region X,Misamis Oriental,Balingasag South (Balingasag District),127618,Lapu-Lapu ES,"Lapu-Lapu, Camuayan",MISAMIS ORIENTAL,BALINGASAG,1st District,CAMUAYAN
Region X,Misamis Oriental,Balingasag South (Balingasag District),127624,Rosario ES,Rosario,MISAMIS ORIENTAL,BALINGASAG,1st District,ROSARIO
Region X,Misamis Oriental,Balingasag South (Balingasag District),127628,San Juan ES,San Juan,MISAMIS ORIENTAL,BALINGASAG,1st District,SAN JUAN
Region X,Misamis Oriental,Balingasag South (Balingasag District),127629,Sulo ES,"Sulo, San Juan",MISAMIS ORIENTAL,BALINGASAG,1st District,SAN JUAN
Region X,Misamis Oriental,Balingasag South (Balingasag District),127630,Talusan ES,Side B,MISAMIS ORIENTAL,BALINGASAG,1st District,TALUSAN
Region X,Misamis Oriental,Balingasag South (Balingasag District),127631,Upper Hermano ES,Upper Hermano,MISAMIS ORIENTAL,BALINGASAG,1st District,HERMANO
Region X,Misamis Oriental,Balingasag South (Balingasag District),127632,Waterfall ES,Waterfall,MISAMIS ORIENTAL,BALINGASAG,1st District,WATERFALL
Region X,Misamis Oriental,Balingasag South (Balingasag District),304061,Baliwagan NHS,Baliwagan,MISAMIS ORIENTAL,BALINGASAG,1st District,BALIWAGAN
Region X,Misamis Oriental,Balingasag South (Balingasag District),304098,San Juan NHS,San Juan,MISAMIS ORIENTAL,BALINGASAG,1st District,SAN JUAN
Region X,Misamis Oriental,Balingasag South (Balingasag District),315306,Rosario NHS,Rosario,MISAMIS ORIENTAL,BALINGASAG,1st District,ROSARIO
Region X,Misamis Oriental,Balingasag South (Balingasag District),501034,Linabu IS,Linabu,MISAMIS ORIENTAL,BALINGASAG,1st District,LINABU
Region X,Misamis Oriental,Balingasag South (Balingasag District),501042,Samay IS,Proper Samay,MISAMIS ORIENTAL,BALINGASAG,1st District,SAMAY
Region X,Misamis Oriental,Balingasag South (Balingasag District),501194,Balagnan IS,Balagnan,MISAMIS ORIENTAL,BALINGASAG,1st District,BALAGNAN
Region X,Misamis Oriental,Balingasag South (Balingasag District),502886,Kinanao Pamalihi Integrated School,"Sitio Eva, Samay, Balingasag",MISAMIS ORIENTAL,BALINGASAG,1st District,SAMAY
Region X,Misamis Oriental,Sugbongcogon,127714,Alicomohan ES,Alicomohan,MISAMIS ORIENTAL,SUGBONGCOGON,1st District,ALICOMOHAN
Region X,Misamis Oriental,Sugbongcogon,127715,Ampianga ES,Ampianga,MISAMIS ORIENTAL,SUGBONGCOGON,1st District,AMPIANGA
Region X,Misamis Oriental,Sugbongcogon,127716,Binuangan CS,"Poblacion, Binuangan",MISAMIS ORIENTAL,BINUANGAN,1st District,POBLACION
Region X,Misamis Oriental,Sugbongcogon,127722,Dampias E.A. Rañises ES,Dampias,MISAMIS ORIENTAL,BINUANGAN,1st District,DAMPIAS
Region X,Misamis Oriental,Sugbongcogon,127724,Kaulayanan ES,Purok 1 Kaulayanan,MISAMIS ORIENTAL,SUGBONGCOGON,1st District,KAULAYANAN
Region X,Misamis Oriental,Sugbongcogon,127727,Kiraging ES,Kiraging,MISAMIS ORIENTAL,SUGBONGCOGON,1st District,KIRAGING
Region X,Misamis Oriental,Sugbongcogon,127728,Kitamban ES,"Kitamban, Binuangan",MISAMIS ORIENTAL,BINUANGAN,1st District,KITAMBAN
Region X,Misamis Oriental,Sugbongcogon,127729,Kitambis ES,Kitambis,MISAMIS ORIENTAL,BINUANGAN,1st District,KITAMBIS
Region X,Misamis Oriental,Sugbongcogon,127730,Mabini ES,Mabini,MISAMIS ORIENTAL,BINUANGAN,1st District,MABINI
Region X,Misamis Oriental,Sugbongcogon,127731,Mangga ES,Mangga,MISAMIS ORIENTAL,SUGBONGCOGON,1st District,MANGGA
Region X,Misamis Oriental,Sugbongcogon,127732,Mimbuahan ES,Mimbuahan,MISAMIS ORIENTAL,SUGBONGCOGON,1st District,MIMBUAHAN
Region X,Misamis Oriental,Sugbongcogon,127733,Mosangot ES,Mosangot,MISAMIS ORIENTAL,BINUANGAN,1st District,MOSANGOT
Region X,Misamis Oriental,Sugbongcogon,127734,Nabataan ES,Nabataan,MISAMIS ORIENTAL,BINUANGAN,1st District,NABATAAN
Region X,Misamis Oriental,Sugbongcogon,127736,Silad ES,Silad,MISAMIS ORIENTAL,SUGBONGCOGON,1st District,SILAD
Region X,Misamis Oriental,Sugbongcogon,127738,Sugbongcogon CS,Poblacion,MISAMIS ORIENTAL,SUGBONGCOGON,1st District,POBLACION
Region X,Misamis Oriental,Sugbongcogon,127740,Valdeconcha ES,"Valdeconcha, Binuangan",MISAMIS ORIENTAL,BINUANGAN,1st District,VALDECONCHA
Region X,Misamis Oriental,Sugbongcogon,304062,Binuangan NHS,Poblacion,MISAMIS ORIENTAL,BINUANGAN,1st District,POBLACION
Region X,Misamis Oriental,Sugbongcogon,304067,Dampias A.O. Rañises NHS,Dampias,MISAMIS ORIENTAL,BINUANGAN,1st District,DAMPIAS
Region X,Misamis Oriental,Sugbongcogon,304101,Sugbongcogon NHS,Poblacion,MISAMIS ORIENTAL,SUGBONGCOGON,1st District,POBLACION
Region X,Misamis Oriental,Sugbongcogon,500692,Kidampas IS,Kidampas,MISAMIS ORIENTAL,SUGBONGCOGON,1st District,KIDAMPAS
Region X,Misamis Oriental,Magsaysay II (Magsaysay District),127772,Bonifacio Aquino ES,Bonifacio Aquino,MISAMIS ORIENTAL,MAGSAYSAY (LINUGOS),1st District,BONIFACIO AQUINO
Region X,Misamis Oriental,Magsaysay II (Magsaysay District),127777,Consuelo ES,"Purok 2, Consuelo",MISAMIS ORIENTAL,MAGSAYSAY (LINUGOS),1st District,CONSUELO
Region X,Misamis Oriental,Magsaysay II (Magsaysay District),127779,Gumabon ES,"P2, Gumabon",MISAMIS ORIENTAL,MAGSAYSAY (LINUGOS),1st District,GUMABON
Region X,Misamis Oriental,Magsaysay II (Magsaysay District),127781,Katipunan ES,"Brgy, Road,Katipunan Magsaysay Mis. Or. Katipunan",MISAMIS ORIENTAL,MAGSAYSAY (LINUGOS),1st District,KATIPUNAN
Region X,Misamis Oriental,Magsaysay II (Magsaysay District),127783,Kibungsod CS,Kibungsod,MISAMIS ORIENTAL,MAGSAYSAY (LINUGOS),1st District,KIBUNGSOD
Region X,Misamis Oriental,Magsaysay II (Magsaysay District),127784,Kimaya ES,"Kimaya, Consuelo",MISAMIS ORIENTAL,MAGSAYSAY (LINUGOS),1st District,CONSUELO
Region X,Misamis Oriental,Magsaysay II (Magsaysay District),127786,Mahayahay ES,Mahayahay,MISAMIS ORIENTAL,MAGSAYSAY (LINUGOS),1st District,MAHAYAHAY
Region X,Misamis Oriental,Magsaysay II (Magsaysay District),127788,Pag-Asa ES,Pag-asa,MISAMIS ORIENTAL,MAGSAYSAY (LINUGOS),1st District,PAG-ASA
Region X,Misamis Oriental,Magsaysay II (Magsaysay District),127791,Sta. Cruz ES,Sta. Cruz,MISAMIS ORIENTAL,MAGSAYSAY (LINUGOS),1st District,SANTA CRUZ
Region X,Misamis Oriental,Magsaysay II (Magsaysay District),127794,Tinaan ES,"P-1 Tinaan, Magsaysay",MISAMIS ORIENTAL,MAGSAYSAY (LINUGOS),1st District,TINAAN
Region X,Misamis Oriental,Magsaysay II (Magsaysay District),304066,Consuelo NHS,National Highway,MISAMIS ORIENTAL,MAGSAYSAY (LINUGOS),1st District,CONSUELO
Region X,Misamis Oriental,Magsaysay II (Magsaysay District),304076,Kibungsod NHS,Kibungsod,MISAMIS ORIENTAL,MAGSAYSAY (LINUGOS),1st District,KIBUNGSOD
Region X,Misamis Oriental,Magsaysay II (Magsaysay District),315313,Gumabon National High School,Gumabon,MISAMIS ORIENTAL,MAGSAYSAY (LINUGOS),1st District,GUMABON
Region X,Misamis Oriental,Magsaysay II (Magsaysay District),500923,Tama IS,Tama,MISAMIS ORIENTAL,MAGSAYSAY (LINUGOS),1st District,TAMA
Region X,Misamis Oriental,Magsaysay II (Magsaysay District),501031,Abunda IS,Taliptip,MISAMIS ORIENTAL,MAGSAYSAY (LINUGOS),1st District,ABUNDA
Region X,Misamis Oriental,Magsaysay II (Magsaysay District),501032,Artadi IS,Artadi,MISAMIS ORIENTAL,MAGSAYSAY (LINUGOS),1st District,ARTADI
Region X,Misamis Oriental,Magsaysay II (Magsaysay District),501045,Kandiis IS,Candiis,MISAMIS ORIENTAL,MAGSAYSAY (LINUGOS),1st District,CANDIIS
Region X,Misamis Oriental,Claveria II (Claveria District),127634,Aposkahoy I ES,Aposkahoy,MISAMIS ORIENTAL,CLAVERIA,2nd District,APOSKAHOY
Region X,Misamis Oriental,Claveria II (Claveria District),127635,Aposkahoy II ES,"Impakibel, Aposkahoy",MISAMIS ORIENTAL,CLAVERIA,2nd District,APOSKAHOY
Region X,Misamis Oriental,Claveria II (Claveria District),127640,Don Gregorio Pelaez ES,Don G. Pelaez,MISAMIS ORIENTAL,CLAVERIA,2nd District,PELAEZ (DON GREGORIO PELAEZ)
Region X,Misamis Oriental,Claveria II (Claveria District),127643,Impadiding ES,"Impadiding, Minalwang",MISAMIS ORIENTAL,CLAVERIA,2nd District,MINALWANG
Region X,Misamis Oriental,Claveria II (Claveria District),127648,Linandang ES,"Purok IV, Linandang, Malagana",MISAMIS ORIENTAL,CLAVERIA,2nd District,MALAGANA
Region X,Misamis Oriental,Claveria II (Claveria District),127650,Madaguing ES,Madaguing,MISAMIS ORIENTAL,CLAVERIA,2nd District,MADAGUING
Region X,Misamis Oriental,Claveria II (Claveria District),127651,Malagana ES,Malagana,MISAMIS ORIENTAL,CLAVERIA,2nd District,MALAGANA
Region X,Misamis Oriental,Claveria II (Claveria District),127653,Mandalawat ES,Mandalawat Minalwang,MISAMIS ORIENTAL,CLAVERIA,2nd District,MINALWANG
Region X,Misamis Oriental,Claveria II (Claveria District),127654,Man-ibay ES,"Man-ibay, Aposkahoy",MISAMIS ORIENTAL,CLAVERIA,2nd District,APOSKAHOY
Region X,Misamis Oriental,Claveria II (Claveria District),127655,Mat-i CS,Zone 1,MISAMIS ORIENTAL,CLAVERIA,2nd District,MAT-I
Region X,Misamis Oriental,Claveria II (Claveria District),127658,Panampawan ES,Zone 1,MISAMIS ORIENTAL,CLAVERIA,2nd District,PANAMPAWAN
Region X,Misamis Oriental,Claveria II (Claveria District),127659,Parmbugas ES,Parmbugas,MISAMIS ORIENTAL,CLAVERIA,2nd District,PAMBUGAS
Region X,Misamis Oriental,Claveria II (Claveria District),127663,Rizal ES,Rizal,MISAMIS ORIENTAL,CLAVERIA,2nd District,RIZAL
Region X,Misamis Oriental,Claveria II (Claveria District),127665,Tamboboan ES,Zone-3,MISAMIS ORIENTAL,CLAVERIA,2nd District,TAMBOBOAN
Region X,Misamis Oriental,Claveria II (Claveria District),127666,Tipolohon ES,Tipolohon,MISAMIS ORIENTAL,CLAVERIA,2nd District,TIPOLOHON
Region X,Misamis Oriental,Claveria II (Claveria District),130200,Aligodon Higaonon Tulogan Nauhanan,"Sitio Aligodon, Barangay Mat-i",MISAMIS ORIENTAL,CLAVERIA,2nd District,MAT-I
Region X,Misamis Oriental,Claveria II (Claveria District),137269,"San Roque Elementary School, (IP School)",Sitio San Roque,MISAMIS ORIENTAL,CLAVERIA,2nd District,APOSKAHOY
Region X,Misamis Oriental,Claveria II (Claveria District),201512,Lakbangan ES,Lakbangan,MISAMIS ORIENTAL,CLAVERIA,2nd District,MINALWANG
Region X,Misamis Oriental,Claveria II (Claveria District),304083,Malagana NHS,Malagana,MISAMIS ORIENTAL,CLAVERIA,2nd District,MALAGANA
Region X,Misamis Oriental,Claveria II (Claveria District),304087,Mat-i (Claveria) NHS,"Zone 5A Mat-i, Claveria, Mis. Or.",MISAMIS ORIENTAL,CLAVERIA,2nd District,MAT-I
Region X,Misamis Oriental,Claveria II (Claveria District),315308,Rizal NHS,"Rizal, Claveria, Misamsi Oriental",MISAMIS ORIENTAL,CLAVERIA,2nd District,RIZAL
Region X,Misamis Oriental,Claveria II (Claveria District),315309,Aposkahoy NHS,Aposkahoy,MISAMIS ORIENTAL,CLAVERIA,2nd District,APOSKAHOY
Region X,Misamis Oriental,Claveria II (Claveria District),500520,Bulahan IS,Bulahan,MISAMIS ORIENTAL,CLAVERIA,2nd District,BULAHAN
Region X,Misamis Oriental,Claveria II (Claveria District),500524,Minalwang IS,Minalwang,MISAMIS ORIENTAL,CLAVERIA,2nd District,MINALWANG
Region X,Misamis Oriental,Claveria II (Claveria District),501161,Luna IS,Luna,MISAMIS ORIENTAL,CLAVERIA,2nd District,LUNA
Region X,Misamis Oriental,Claveria II (Claveria District),501162,Malunsagay IS,Malunsagay Minalwang,MISAMIS ORIENTAL,CLAVERIA,2nd District,MINALWANG
Region X,Misamis Oriental,Claveria II (Claveria District),502884,Lanise Integrated School,Lanise,MISAMIS ORIENTAL,CLAVERIA,2nd District,LANISE
Region X,Cagayan de Oro City,Cagayan de Oro City Central I District,127940,CITY CENTRAL SCHOOL,Yacapin cor. Velez Streets,MISAMIS ORIENTAL,CAGAYAN DE ORO CITY (Capital),2nd District,BARANGAY 29 (POB.)
Region X,Cagayan de Oro City,Cagayan de Oro City Central I District,127955,Corrales Elementary School,Corrales Extension,MISAMIS ORIENTAL,CAGAYAN DE ORO CITY (Capital),2nd District,BARANGAY 22 (POB.)
Region X,Cagayan de Oro City,Cagayan de Oro City East I District,127941,Cugman Elementary School,National Highway,MISAMIS ORIENTAL,CAGAYAN DE ORO CITY (Capital),2nd District,CUGMAN
Region X,Cagayan de Oro City,Cagayan de Oro City East I District,127942,East City Central School,"National Highway,Lapasan",MISAMIS ORIENTAL,CAGAYAN DE ORO CITY (Capital),2nd District,LAPASAN
Region X,Cagayan de Oro City,Cagayan de Oro City East I District,127943,FS Catanico Elementary School,Zone 3,MISAMIS ORIENTAL,CAGAYAN DE ORO CITY (Capital),2nd District,F. S. CATANICO
Region X,Cagayan de Oro City,Cagayan de Oro City East I District,127944,Gusa Elementary School,"OLD ROAD, GUSA",MISAMIS ORIENTAL,CAGAYAN DE ORO CITY (Capital),2nd District,GUSA
Region X,Cagayan de Oro City,Cagayan de Oro City East I District,127946,Malasag Elementary School,"Zone 7 Malasag, Cugman",MISAMIS ORIENTAL,CAGAYAN DE ORO CITY (Capital),2nd District,CUGMAN
Region X,Cagayan de Oro City,Cagayan de Oro City East I District,304114,Gusa Regional Science High School-X,Purok 4A,MISAMIS ORIENTAL,CAGAYAN DE ORO CITY (Capital),2nd District,GUSA
Region X,Cagayan de Oro City,Cagayan de Oro City East I District,304115,Cugman National High School,Zone 2,MISAMIS ORIENTAL,CAGAYAN DE ORO CITY (Capital),2nd District,CUGMAN
Region X,Cagayan de Oro City,Cagayan de Oro City East I District,304118,Lapasan National High School,Lapasan,MISAMIS ORIENTAL,CAGAYAN DE ORO CITY (Capital),2nd District,LAPASAN
Region X,Cagayan de Oro City,Cagayan de Oro City East I District,315407,East Gusa National High School,"Cluster Mangga, Purok 4-A Gusa, Cagayan de Oro",MISAMIS ORIENTAL,CAGAYAN DE ORO CITY (Capital),2nd District,GUSA
Region X,Cagayan de Oro City,Cagayan de Oro City East I District,315408,Gusa NHS - FS Catanico Annex,FS Catanico,MISAMIS ORIENTAL,CAGAYAN DE ORO CITY (Capital),2nd District,F. S. CATANICO
Region X,Cagayan de Oro City,Cagayan de Oro City East I District,502690,Camansi Integrated School,Sitio Camansi,MISAMIS ORIENTAL,CAGAYAN DE ORO CITY (Capital),2nd District,F. S. CATANICO
Region X,Cagayan de Oro City,Cagayan de Oro City East II District,127947,Agusan Elementary School,"National Highway, Agusan",MISAMIS ORIENTAL,CAGAYAN DE ORO CITY (Capital),2nd District,AGUSAN
Region X,Cagayan de Oro City,Cagayan de Oro City East II District,127948,Balubal Elementary School,Purok 1 Balubal,MISAMIS ORIENTAL,CAGAYAN DE ORO CITY (Capital),2nd District,BALUBAL
Region X,Cagayan de Oro City,Cagayan de Oro City East II District,127949,Bugo Central School,"Bantiles, Bugo",MISAMIS ORIENTAL,CAGAYAN DE ORO CITY (Capital),2nd District,BUGO
Region X,Cagayan de Oro City,Cagayan de Oro City East II District,127950,Linangohan Elementary School,Tablon,MISAMIS ORIENTAL,CAGAYAN DE ORO CITY (Capital),2nd District,TABLON
Region X,Cagayan de Oro City,Cagayan de Oro City East II District,127952,Puerto Elementary School,Purok 3,MISAMIS ORIENTAL,CAGAYAN DE ORO CITY (Capital),2nd District,PUERTO
Region X,Cagayan de Oro City,Cagayan de Oro City East II District,127953,Suntingon Elementary School,"Zone 8 Suntingon,Bugo,Cagayan de Oro",MISAMIS ORIENTAL,CAGAYAN DE ORO CITY (Capital),2nd District,BUGO
